season,week,celebrity_name,V_mean,V_std,V_iqr,n_runs
19,2,Sadie Robertson,0.0890679619393519,0.0006094788914005022,0.0014385919745479037,27
19,2,Tavis Smiley,1.5233410234838927e-09,1.1185845152398464e-09,7.855643357893516e-10,27
19,2,Tommy Chong,0.09772973739822778,0.0022337342527597305,0.005156830446230526,27
19,3,Alfonso Ribeiro,0.10206852340381355,0.0006804926148728115,0.0015945435438864675,27
19,3,Antonio Sabato Jr.,0.11095780284326244,0.003599183631192117,0.008379088533543855,27
19,3,Bethany Mota,0.0784167099091528,0.007073276703515383,0.016365421031195135,27
19,3,Betsey Johnson,0.11094121395797661,0.003583419061328043,0.008268799335362037,27
19,3,Janel Parrish,0.07841662013104295,0.007073175281794898,0.01636572055629379,27
19,3,Jonathan Bennett,0.1020624948466517,0.0006737519948214015,0.001552830031269395,27
19,3,Lea Thompson,0.10502138676769984,0.0016415584510300959,0.003765858736364258,27
19,3,Michael Waltrip,0.1139124043731881,0.004567639666500027,0.010610046082474817,27
19,3,Randy Couture,2.303139173856089e-09,2.018260654877554e-09,2.1697299857898698e-09,27
19,3,Sadie Robertson,0.10205872819502512,0.0006701278659876768,0.001521613068221711,27
19,3,Tommy Chong,0.09614411326904772,0.0012693912413426127,0.0029616401260539604,27
19,4,Alfonso Ribeiro,0.08607280302567878,0.008215796335668386,0.01908393440766977,27
19,4,Antonio Sabato Jr.,0.12199770839454958,0.003572892979075065,0.008312986244401882,27
19,4,Bethany Mota,0.10891699853681898,0.000731159549873303,0.0017418640543371694,27
19,4,Betsey Johnson,5.975251692903835e-09,1.1371401776430746e-08,1.7282966064623662e-09,27
19,4,Janel Parrish,0.09911904333481655,0.003945449628758211,0.009213863630953459,27
19,4,Jonathan Bennett,0.13835734805271707,0.00895850521304386,0.020896530965675453,27
19,4,Lea Thompson,0.08933036063599215,0.007150623103740203,0.016636288421320228,27
19,4,Michael Waltrip,0.1350874585731072,0.007881620933230112,0.018369415950321544,27
19,4,Sadie Robertson,0.09585436281167468,0.005015859657019549,0.011695957266465704,27
19,4,Tommy Chong,0.12526391065939327,0.0046456048562935155,0.010792744072082736,27
19,5,Alfonso Ribeiro,0.10315883361392206,0.00492947756739467,0.011450359113219316,27
19,5,Antonio Sabato Jr.,0.11562286790935102,0.002143736195077462,0.004987794531380846,27
19,5,Bethany Mota,0.11383504799506462,0.0004386953688720171,0.0010451184178322664,27
19,5,Janel Parrish,0.10947142634401184,0.0023672694777680434,0.0055283162552192955,27
19,5,Jonathan Bennett,0.11937804571901944,0.005375103617008859,0.012537921690191023,27
19,5,Lea Thompson,0.10511336819499754,0.004290373611979842,0.009981771423877045,27
19,5,Michael Waltrip,0.11135550595554672,0.004728973032335498,0.011021652581601427,27
19,5,Sadie Robertson,0.11205807256060377,0.0030095155113801387,0.0070175725348269324,27
19,5,Tommy Chong,0.11000683170748306,0.002787363336270902,0.006475649156692048,27
19,6,Alfonso Ribeiro,0.10224367225356439,0.007478109914866832,0.01742654737726257,27
19,6,Antonio Sabato Jr.,0.14151929942539654,0.005430645115711521,0.012650454074179474,27
19,6,Bethany Mota,0.11294492513048172,0.003963551763694192,0.00924595066289402,27
19,6,Janel Parrish,0.12365247725103388,0.0004435913933731496,0.0010402879164283646,27
19,6,Jonathan Bennett,1.2800478107171835e-09,1.0864642316485038e-09,1.920186566636945e-09,27
19,6,Lea Thompson,0.1272276952955648,0.0007284179209205633,0.0016856752640456718,27
19,6,Michael Waltrip,0.13437359399926466,0.00308171662757836,0.007185277704402582,27
19,6,Sadie Robertson,0.11651208293793208,0.0027928333622149314,0.006525304386045913,27
19,6,Tommy Chong,0.14152625242671407,0.005437281081029171,0.012713712780852787,27
19,7,Alfonso Ribeiro,0.1376510064907471,0.0017152456886541541,0.0040390689146767855,27
19,7,Antonio Sabato Jr.,1.0865908344502266e-08,5.699884750489449e-09,8.174733543413276e-09,27
19,7,Bethany Mota,0.12349475252588424,0.006372949231612001,0.01491700082422949,27
19,7,Janel Parrish,0.13967050456516852,0.0010481644199216793,0.002478267507623172,27
19,7,Lea Thompson,0.1335991134179136,0.003051840415675141,0.00717401428535358,27
19,7,Michael Waltrip,0.16194398036487298,0.006286264852659852,0.014750675149092729,27
19,7,Sadie Robertson,0.14979289369185386,0.002278954221036133,0.005352777358895444,27
19,7,Tommy Chong,0.1538477380776514,0.003622895498799284,0.008504891685606503,27
19,8,Alfonso Ribeiro,0.15056759715446086,0.00531117001500184,0.012528675044571252,27
19,8,Bethany Mota,0.154766754247369,0.003931756497151012,0.009268729470129689,27
19,8,Janel Parrish,0.14220188528793096,0.008063005413916195,0.01899339357866814,27
19,8,Lea Thompson,0.18834858918284408,0.007151839662757186,0.016858537565894727,27
19,8,Michael Waltrip,3.8276588309822206e-08,7.799454349687775e-08,1.742082312825981e-08,27
19,8,Sadie Robertson,0.16315145837501493,0.0011686934529796446,0.0027539529613732905,27
19,8,Tommy Chong,0.20096367747579186,0.011322767702550123,0.02670474364855563,27
19,9,Alfonso Ribeiro,0.1868094462760515,0.004374999545679014,0.010283380447172169,27
19,9,Bethany Mota,0.1941283466830661,0.0019457535898798615,0.004589144520523641,27
19,9,Janel Parrish,0.18681467099664045,0.004369090110080081,0.010283380447172169,27
19,9,Lea Thompson,1.7509081480047933e-07,2.8098384046065566e-07,1.320708676317465e-07,27
19,9,Sadie Robertson,0.1965787488446552,0.0011433945919546167,0.0026871305607248097,27
19,9,Tommy Chong,0.23566861210877196,0.011833086035476056,0.027856460839859237,27
19,10,Alfonso Ribeiro,0.25201633475437424,0.0008561263428142342,0.0015973589404816302,27
19,10,Bethany Mota,0.2492228075899355,0.00024298217694372452,0.00037942527013651306,27
19,10,Janel Parrish,0.24359270957517906,0.002051157535852995,0.004466744811726986,27
19,10,Sadie Robertson,0.25481879160833576,0.0018146876191580182,0.003711791656259178,27
19,10,Tommy Chong,0.00034935647217543774,0.0009910438842072517,5.232768749526648e-06,27
19,11,Alfonso Ribeiro,0.2536080969794845,0.0004294734064100119,0.0009592070223475302,27
19,11,Bethany Mota,0.24681437138556783,0.00015087150977774084,0.0003199867930414879,27
19,11,Janel Parrish,0.24599374086567427,0.001289811460824532,0.002868189657136644,27
19,11,Sadie Robertson,0.25358379076927334,0.0010107718253096912,0.0022278815870587776,27
20,1,Charlotte McKinney,0.06918238993710692,0.0,0.0,27
20,1,Chris Soules,0.08176100628930817,0.0,0.0,27
20,1,Michael Sam,0.08176100628930817,0.0,0.0,27
20,1,Nastia Liukin,0.09433962264150944,0.0,0.0,27
20,1,Noah Galloway,0.08176100628930817,0.0,0.0,27
20,1,Patti LaBelle,0.07861635220125786,0.0,0.0,27
20,1,Redfoo,0.06918238993710692,0.0,0.0,27
20,1,Riker Lynch,0.09748427672955975,0.0,0.0,27
20,1,Robert Herjavec,0.0880503144654088,0.0,0.0,27
20,1,Rumer Willis,0.10062893081761007,0.0,0.0,27
20,1,Suzanne Somers,0.07861635220125786,0.0,0.0,27
20,1,Willow Shields,0.07861635220125786,0.0,0.0,27
20,2,Charlotte McKinney,0.09911270116513646,0.0026847327102785135,0.0060917649517797795,27
20,2,Chris Soules,0.11420499978453884,0.007654862536008874,0.017767717540574546,27
20,2,Michael Sam,0.09310235778849006,0.0007229835682053229,0.0017076017074721117,27
20,2,Nastia Liukin,0.07504035941655339,0.005200499433189708,0.011978472791406888,27
20,2,Noah Galloway,0.09609522835331269,0.0016893957262030463,0.003919659969284381,27
20,2,Patti LaBelle,0.09309035170519728,0.00071211498357724,0.0016187366801612701,27
20,2,Redfoo,1.57117894458506e-09,7.59614372147203e-10,1.379678210589958e-09,27
20,2,Riker Lynch,0.08104907811321051,0.003238862215943968,0.0075169812741103514,27
20,2,Robert Herjavec,0.09310383245186732,0.000724625030868564,0.0017120169526620294,27
20,2,Rumer Willis,0.08104907811321051,0.003238862215943968,0.0075169812741103514,27
20,2,Suzanne Somers,0.09310289205756682,0.0007297335981022456,0.001697098415596579,27
20,2,Willow Shields,0.0810491194797372,0.003239038251547611,0.007516998621473758,27
20,3,Charlotte McKinney,2.510270400526686e-09,2.7001844409585477e-09,2.6807273316870373e-09,27
20,3,Chris Soules,0.10366137944828839,0.0011981030221091817,0.00275938430781629,27
20,3,Michael Sam,0.11702851774361343,0.005591061954032502,0.013002443478060358,27
20,3,Nastia Liukin,0.08365240821871237,0.005360591121352534,0.012436738076362974,27
20,3,Noah Galloway,0.09698689186426446,0.0009914879909666803,0.0023117932255328766,27
20,3,Patti LaBelle,0.12371346216722785,0.00778725903856907,0.018127314492784416,27
20,3,Riker Lynch,0.08365231448668722,0.005360568018330049,0.012436792566777238,27
20,3,Robert Herjavec,0.10032290375940099,9.903616967890194e-05,0.00019188778250466,27
20,3,Rumer Willis,0.08698261531457492,0.004270929795670397,0.009915307679253041,27
20,3,Suzanne Somers,0.11368453352268633,0.004489263363663591,0.010410776668131977,27
20,3,Willow Shields,0.09031497096427359,0.00318020299140627,0.007394318416038548,27
20,4,Chris Soules,0.12971541680373957,0.00611738111651176,0.014275643922989509,27
20,4,Michael Sam,1.6172141925355148e-09,1.1823868589418476e-09,1.1269116599342538e-09,27
20,4,Nastia Liukin,0.10074314478944074,0.0034084507057375547,0.00793278169074639,27
20,4,Noah Galloway,0.11360352661988846,0.0008162482144359633,0.0018763586971168034,27
20,4,Patti LaBelle,0.12004697323839791,0.0029317198647591035,0.006811375148932972,27
20,4,Riker Lynch,0.10717291499349721,0.001296616421009246,0.0030301604601181004,27
20,4,Robert Herjavec,0.10717298448618116,0.0012966686769142293,0.003030430648736704,27
20,4,Rumer Willis,0.1039545205688806,0.0023524822707114575,0.005485704787363252,27
20,4,Suzanne Somers,0.126488317237945,0.005057781590821852,0.011778569041888232,27
20,4,Willow Shields,0.09110219964481515,0.006568828588647781,0.015262869911139038,27
20,5,Chris Soules,0.14299735180240972,0.005923469189544949,0.013803789113770976,27
20,5,Nastia Liukin,0.10236393488504117,0.007444125069809003,0.017386158391072312,27
20,5,Noah Galloway,0.139286147092224,0.004701902545878959,0.010916235670290902,27
20,5,Patti LaBelle,0.14300755105827243,0.005924990366621325,0.013806165451425767,27
20,5,Riker Lynch,0.10236397361051497,0.007444204636754334,0.017386482087345806,27
20,5,Robert Herjavec,0.1541449360699794,0.009587785739443598,0.022492910895744123,27
20,5,Rumer Willis,0.09868718468404385,0.008652846719557752,0.02018599993050306,27
20,5,Suzanne Somers,1.0572588703169137e-08,7.414578860678549e-09,1.2800888248915925e-08,27
20,5,Willow Shields,0.11714891022492582,0.00259655161395665,0.006069691733412139,27
20,6,Chris Soules,0.14497380471148943,0.0006968569796053999,0.0016322264588746194,27
20,6,Nastia Liukin,0.13941997188722552,0.00113283222145065,0.0026565804078804434,27
20,6,Noah Galloway,0.14867337959807833,0.0019173031936522513,0.0044870762250961704,27
20,6,Patti LaBelle,1.911944017549309e-09,1.0595583636998525e-09,6.012609051208987e-10,27
20,6,Riker Lynch,0.13387986711611286,0.0029544948124437132,0.006925630642303698,27
20,6,Robert Herjavec,0.15051800516202837,0.0025206607197868895,0.005907650020243821,27
20,6,Rumer Willis,0.14311869899142954,8.392111554302617e-05,0.00018817267318627096,27
20,6,Willow Shields,0.13941627062169196,0.0011312649871124678,0.002640070997274674,27
20,7,Chris Soules,0.18660915864241406,0.006582528705728163,0.015447880686084409,27
20,7,Nastia Liukin,0.14536463142672237,0.007027156904214322,0.01649562903721688,27
20,7,Noah Galloway,0.15773052902285634,0.0029535882759148934,0.0069253166004987765,27
20,7,Riker Lynch,0.16184725958874763,0.00159352030684668,0.00375153683856555,27
20,7,Robert Herjavec,0.18660159318695227,0.006585161022759066,0.015476128019787705,27
20,7,Rumer Willis,0.16184682289512847,0.0015934522832252752,0.00375153683856555,27
20,7,Willow Shields,5.237178812675978e-09,3.947404402993441e-09,4.366734533937541e-09,27
20,8,Chris Soules,6.429296706417085e-05,0.00018423982217536752,1.0200531633860734e-07,27
20,8,Nastia Liukin,0.245652442117823,0.0014128928776505375,0.003230424717493907,27
20,8,Noah Galloway,0.27767460182611564,0.009354234914850252,0.02160682019593657,27
20,8,Riker Lynch,0.24073204003869778,0.003062532168562539,0.007185098563486703,27
20,8,Robert Herjavec,7.29240915917944e-05,0.00020881311364896716,1.0543693694020869e-07,27
20,8,Rumer Willis,0.2358036989587076,0.004715000827683549,0.01104118487733749,27
20,9,Nastia Liukin,0.0045519654070188134,0.010476064132879413,7.2117425161863375e-06,27
20,9,Noah Galloway,0.33829948659487497,0.005024872131780257,0.004939104200171296,27
20,9,Riker Lynch,0.32532967374325433,0.0030654967704372726,0.003118638832354914,27
20,9,Rumer Willis,0.3318188742548518,0.003493638279534546,1.2449591343777211e-05,27
20,10,Noah Galloway,0.328039149950071,0.0013485084935032112,0.00295516033704718,27
20,10,Riker Lynch,0.33402810035947517,0.0013472196000171319,0.0029493621687371463,27
20,10,Rumer Willis,0.33793274969045384,9.500650672374747e-06,4.3443369370232965e-06,27
21,1,Alek Skarlatos,0.08800000000000001,0.0,0.0,27
21,1,Alexa PenaVega,0.08800000000000001,0.0,0.0,27
21,1,Andy Grammer,0.08400000000000002,0.0,0.0,27
21,1,Bindi Irwin,0.09600000000000003,0.0,0.0,27
21,1,Carlos PenaVega,0.09200000000000001,0.0,0.0,27
21,1,Chaka Khan,0.05200000000000001,0.0,0.0,27
21,1,Gary Busey,0.06000000000000001,0.0,0.0,27
21,1,Hayes Grier,0.08400000000000002,0.0,0.0,27
21,1,Kim Zolciak-Biermann,0.048000000000000015,0.0,0.0,27
21,1,Nick Carter,0.09600000000000003,0.0,0.0,27
21,1,Paula Deen,0.06000000000000001,0.0,0.0,27
21,1,Tamar Braxton,0.09200000000000001,0.0,0.0,27
21,1,Victor Espinoza,0.06000000000000001,0.0,0.0,27
21,2,Alek Skarlatos,0.09747519737719744,0.0008273160516286133,0.001956827831897337,27
21,2,Alexa PenaVega,0.09552573919829138,0.0014742872214296915,0.003480250255001871,27
21,2,Andy Grammer,0.09941237929626336,0.00019398882756325585,0.000453674755657843,27
21,2,Bindi Irwin,0.09163887662259096,0.002754264517369269,0.006508003816826979,27
21,2,Carlos PenaVega,0.09746533273860995,0.0008424718224466184,0.0019717687747582008,27
21,2,Chaka Khan,3.928697673762825e-09,3.2898339772717883e-09,2.629237319310724e-09,27
21,2,Gary Busey,0.12080971165307641,0.0068668143388948754,0.016242707066672912,27
21,2,Hayes Grier,0.09747362849976854,0.0008288712626125037,0.001964847659374991,27
21,2,Kim Zolciak-Biermann,3.6368389977537126e-09,3.1948034103023542e-09,2.7975804376517973e-09,27
21,2,Nick Carter,0.09747597801430052,0.0008274002826168052,0.0019509450848081422,27
21,2,Paula Deen,0.11302771329791951,0.004283644181899499,0.010154795660355112,27
21,2,Tamar Braxton,0.08969543209996786,0.0034024374407581773,0.008021526268083987,27
21,2,Victor Espinoza,3.636477438913914e-09,3.193212633303581e-09,2.8018762840041582e-09,27
21,3,Alek Skarlatos,0.10176380760319052,0.0004963892860904813,0.0011740947909906346,27
21,3,Alexa PenaVega,0.10452855890999348,0.000884571998883696,0.0020881483510636206,27
21,3,Andy Grammer,0.09768021513048054,0.00011639292831957841,0.00027220442865677485,27
21,3,Bindi Irwin,0.09695053969465907,0.0016525584003077684,0.003904800870939612,27
21,3,Carlos PenaVega,0.09913493800014589,0.000505482736876364,0.0011830605274424366,27
21,3,Gary Busey,0.10527271307363678,0.004120089091653447,0.009745626826769535,27
21,3,Hayes Grier,0.09782844004719776,0.000497322411357542,0.001178906737690666,27
21,3,Nick Carter,0.10569870221497267,0.0004964398255312534,0.0011705651426125036,27
21,3,Paula Deen,0.09404613695009892,0.0025701869508453798,0.006092879391726522,27
21,3,Tamar Braxton,0.09709594837562445,0.0020414621667236227,0.004812914078855229,27
21,4,Alek Skarlatos,0.11306567028440988,0.0006381385981202772,0.0014660072476057745,27
21,4,Alexa PenaVega,0.12635586562356338,0.005005312040989683,0.011691833168348403,27
21,4,Andy Grammer,0.11750218984713115,0.002090481939015131,0.0048774892830107525,27
21,4,Bindi Irwin,0.09538350467445625,0.005157716770324798,0.012014098510321938,27
21,4,Carlos PenaVega,0.10863572905156875,0.0008188299171134309,0.001945768865211972,27
21,4,Gary Busey,1.3743213124600247e-08,2.260582397337428e-08,7.591017565773279e-09,27
21,4,Hayes Grier,0.0998038497411348,0.0037147589773193377,0.008665323385629226,27
21,4,Nick Carter,0.09980386176187522,0.0037148378298048337,0.008665604514069156,27
21,4,Paula Deen,0.13964544299425774,0.009386929549448714,0.021923103895584967,27
21,4,Tamar Braxton,0.09980387227838969,0.003714837998415781,0.008665663027702927,27
21,5,Alek Skarlatos,0.10637760908648548,0.0003828837988615654,0.0008796038553666036,27
21,5,Alexa PenaVega,0.1289696666219265,0.0030031879699377517,0.007015099383240436,27
21,5,Andy Grammer,0.11834184644973107,0.001254289831562853,0.002926493401665217,27
21,5,Bindi Irwin,0.1063995387798068,0.0030946295904696677,0.00720845927385283,27
21,5,Carlos PenaVega,0.1170086808474364,0.0004912973764659871,0.0011674616192406118,27
21,5,Hayes Grier,0.09974942028254076,0.0022288548759905836,0.0051991941991758606,27
21,5,Nick Carter,0.10639394576741022,0.0022289021874896983,0.005199362876240177,27
21,5,Paula Deen,0.11833876201425421,0.005632158592153068,0.013153862168955421,27
21,5,Tamar Braxton,0.0984205301504086,0.0022289022886534406,0.005199397984420623,27
21,6,Alek Skarlatos,0.14543919092161992,0.006720146473058187,0.015746637279101472,27
21,6,Alexa PenaVega,0.14543822165125467,0.006717799124378947,0.015743665675194002,27
21,6,Andy Grammer,0.11207125686265952,0.004245329713774552,0.009956972599055064,27
21,6,Bindi Irwin,0.11207573796829166,0.004251686594120409,0.009956546967901755,27
21,6,Carlos PenaVega,0.11873868577287985,0.002059375015543316,0.00482146216137426,27
21,6,Hayes Grier,0.1387597576808931,0.004517821622365868,0.010584809024755754,27
21,6,Nick Carter,0.11540450056982691,0.0031511604094360147,0.007383301517558186,27
21,6,Paula Deen,1.269387675191636e-08,2.5080254661525587e-08,9.702223099669005e-09,27
21,6,Tamar Braxton,0.11207263587869759,0.004248232296723047,0.009956828194860462,27
21,7,Alek Skarlatos,0.14793869774978902,0.0016727205471889857,0.003932020520168639,27
21,7,Alexa PenaVega,0.14319334396122993,0.00011547093825732015,0.00026229769440089257,27
21,7,Andy Grammer,0.14082959394246067,0.0006663262377542674,0.001548585381097728,27
21,7,Bindi Irwin,0.1360869641597807,0.002230399920385501,0.005231345930891168,27
21,7,Carlos PenaVega,0.14082492200542385,0.0006724955760662473,0.0015862432237669921,27
21,7,Hayes Grier,2.475431714335613e-09,2.3864905735346457e-09,2.23608717418883e-09,27
21,7,Nick Carter,0.14556419386916436,0.0008918537974796277,0.002094116290624115,27
21,7,Tamar Braxton,0.14556228183671976,0.0008893622252889897,0.002077738359528458,27
21,8,Alek Skarlatos,0.18462364584963709,0.0059301899826829235,0.01392975439368016,27
21,8,Alexa PenaVega,0.1738484326541393,0.0023640879883020127,0.005556709211744726,27
21,8,Andy Grammer,1.0735628173024712e-08,1.1606265631061001e-08,1.2840284992963439e-08,27
21,8,Bindi Irwin,0.16845390727532575,0.0005911451004097882,0.0013808247041686705,27
21,8,Carlos PenaVega,0.16307269687247872,0.0011920684772027703,0.0028103078588867514,27
21,8,Nick Carter,0.1415497428182999,0.008282616119433686,0.019431548948935035,27
21,8,Tamar Braxton,0.16845156379449097,0.0005893630301343081,0.0013691639227072228,27
21,9,Alek Skarlatos,0.2627331855071703,0.004256022215285443,0.010029203045421986,27
21,9,Alexa PenaVega,8.654449682423107e-07,2.2085858115940693e-06,9.187752212409314e-08,27
21,9,Bindi Irwin,0.2340858935269471,0.005316002780520699,0.01252104477875246,27
21,9,Carlos PenaVega,0.2531823246483107,0.001061090845434913,0.002491768273904682,27
21,9,Nick Carter,0.24999771956150682,6.862284946285969e-06,7.186779589135606e-06,27
21,9,Tamar Braxton,1.13110968748054e-08,3.0204964278357804e-08,2.0618864101723416e-09,27
21,10,Alek Skarlatos,0.2538425788469461,0.0025534677619798805,0.006017523202437647,27
21,10,Bindi Irwin,0.2467807760892916,0.003189738193172097,0.007512626891875984,27
21,10,Carlos PenaVega,0.25823864131325464,0.0006365095941361913,0.0014950622613184583,27
21,10,Nick Carter,0.2411380037505077,3.9072363545114165e-06,4.3130581933725765e-06,27
21,11,Alek Skarlatos,0.24722054299884194,0.0015320806571879227,0.0036105139214626103,27
21,11,Bindi Irwin,0.24976346709001687,0.0019138429159032584,0.0045075761351255905,27
21,11,Carlos PenaVega,0.25663818622439466,0.00038190575648172474,0.0008970373567910306,27
21,11,Nick Carter,0.24637780368674653,2.344341812705505e-06,2.587834916023546e-06,27
22,1,Antonio Brown,0.08860759493670886,0.0,0.0,27
22,1,Doug Flutie,0.06329113924050633,0.0,0.0,27
22,1,Geraldo Rivera,0.05485232067510549,0.0,0.0,27
22,1,Ginger Zee,0.0970464135021097,0.0,0.0,27
22,1,Jodie Sweetin,0.08438818565400842,0.0,0.0,27
22,1,Kim Fields,0.08438818565400842,0.0,0.0,27
22,1,Marla Maples,0.08860759493670886,0.0,0.0,27
22,1,Mischa Barton,0.06751054852320675,0.0,0.0,27
22,1,Nyle DiMarco,0.0970464135021097,0.0,0.0,27
22,1,Paige VanZant,0.08860759493670886,0.0,0.0,27
22,1,Von Miller,0.08860759493670886,0.0,0.0,27
22,1,Wanya Morris,0.0970464135021097,0.0,0.0,27
22,2,Antonio Brown,0.0965342236213779,0.0018454667705348736,0.004278531131139129,27
22,2,Doug Flutie,0.09210668054352943,0.0003854635827332636,0.0008569004056966922,27
22,2,Geraldo Rivera,3.8053869871680085e-09,5.181970404092893e-09,3.3185673593975138e-09,27
22,2,Ginger Zee,0.08769118200184577,0.0010639890302839067,0.0024751751561425533,27
22,2,Jodie Sweetin,0.08768344233376293,0.0010599344354721367,0.0024765031544077137,27
22,2,Kim Fields,0.09653522461309837,0.001840449686990484,0.004255979058559262,27
22,2,Marla Maples,0.09209210485927012,0.0003841393701009298,0.0008292663885422907,27
22,2,Mischa Barton,0.1142457990619984,0.007664976300197877,0.017793460027825003,27
22,2,Nyle DiMarco,0.09210799524349499,0.0003928805357554791,0.0009061093091412564,27
22,2,Paige VanZant,0.07444704579356391,0.005390064620608807,0.012439268171357501,27
22,2,Von Miller,0.09210911953174657,0.00039332709285555344,0.0008960768923550744,27
22,2,Wanya Morris,0.07444717859092476,0.005390809680639666,0.01244365068196554,27
22,3,Antonio Brown,0.10839489245682385,0.002775353426529377,0.006562758309437075,27
22,3,Doug Flutie,0.10836639413833166,0.002736388422292597,0.006293273398378901,27
22,3,Ginger Zee,0.10396487584331224,0.001293733156601563,0.0029606811389360776,27
22,3,Jodie Sweetin,0.0951454069850037,0.0015953070235350283,0.0037147534239285185,27
22,3,Kim Fields,0.09955481837349679,0.00014716987688429318,0.00033688760533645556,27
22,3,Marla Maples,0.1039676393154526,0.0012989896894039174,0.0030008338193176914,27
22,3,Mischa Barton,1.225916215099833e-08,1.3492769932280793e-08,1.0098712585144509e-08,27
22,3,Nyle DiMarco,0.08634645599721961,0.004473191084717795,0.010333841158406368,27
22,3,Paige VanZant,0.09514551102075189,0.001595163616226283,0.0037130307834283283,27
22,3,Von Miller,0.10836711909894953,0.002736877815236922,0.006283154250120049,27
22,3,Wanya Morris,0.090746874511496,0.0030298176445175723,0.007013425587498318,27
22,4,Antonio Brown,0.10236862994623158,0.002878443950483767,0.006709525725694637,27
22,4,Doug Flutie,0.1384508574064043,0.008991508300176225,0.021003042595755167,27
22,4,Ginger Zee,0.09908761842531552,0.00394769797726366,0.009204790281293812,27
22,4,Jodie Sweetin,0.12859373656038203,0.005760166839875852,0.013415143377643865,27
22,4,Kim Fields,0.11219839278381777,0.0003513637719175785,0.0007853932488232768,27
22,4,Marla Maples,1.7760651170933113e-09,1.56715339794363e-09,1.0276321076067158e-09,27
22,4,Nyle DiMarco,0.105642614252545,0.0018012045086215848,0.004210551011684521,27
22,4,Paige VanZant,0.09908792638391103,0.003948507923163517,0.009204951894313904,27
22,4,Von Miller,0.11220185574340845,0.0003511589387070867,0.0007873696145579978,27
22,4,Wanya Morris,0.10236836672191926,0.0028779729079813237,0.006709669828118436,27
22,5,Antonio Brown,0.09910233749631127,0.0017270663439389589,0.004025715135027794,27
22,5,Doug Flutie,0.12365022473883638,0.005394905031153175,0.01260182590671416,27
22,5,Ginger Zee,0.10582938275388086,0.0023686187622554825,0.005522873975794318,27
22,5,Jodie Sweetin,0.12788087975603424,0.0034561001480707624,0.008049086446013307,27
22,5,Kim Fields,0.10789874593487428,0.00021081829442356418,0.00047123622616476735,27
22,5,Nyle DiMarco,0.11700875706939232,0.0010807226763264695,0.0025263302918013125,27
22,5,Paige VanZant,0.10438029216671964,0.002369104729801683,0.005522970943606945,27
22,5,Von Miller,0.1093500990729526,0.00021069539497318822,0.0004724220456188144,27
22,5,Wanya Morris,0.10489928101099842,0.001726783718411865,0.004025801596482609,27
22,6,Antonio Brown,0.11924421935546159,0.0018948282566903269,0.0044381731310474265,27
22,6,Doug Flutie,1.4335088140130657e-09,1.431897733285856e-09,1.1019263704983973e-09,27
22,6,Ginger Zee,0.1330595799673252,0.0026506169358134486,0.006200470346007597,27
22,6,Jodie Sweetin,0.12845257560911938,0.0011343618790102736,0.0026428383375544373,27
22,6,Kim Fields,0.13306184925974637,0.0026494911770719577,0.006199638337404639,27
22,6,Nyle DiMarco,0.12844798493742773,0.0011358974539308986,0.0026426494478537232,27
22,6,Paige VanZant,0.11463879902397449,0.003407246781011322,0.007957299143325908,27
22,6,Von Miller,0.13306267846266612,0.0026465986857817855,0.006186868150995922,27
22,6,Wanya Morris,0.11003231195077033,0.004914855985975492,0.011476996344366094,27
22,7,Antonio Brown,0.17157178625638395,0.0016282968176390897,0.0038413266247486755,27
22,7,Ginger Zee,0.1642091411968898,0.0008080609760103084,0.0019130740504955113,27
22,7,Jodie Sweetin,0.1740377000375014,0.0024287112896633155,0.005762315638053933,27
22,7,Kim Fields,1.55017582759059e-08,1.3529980776148196e-08,1.0631607337361372e-08,27
22,7,Nyle DiMarco,0.16175847726526713,0.001624162509152129,0.0038427944804517444,27
22,7,Paige VanZant,0.16421073529504696,0.0008125202844059216,0.00192014703371704,27
22,7,Von Miller,1.1556207921412531e-10,1.9908496777518004e-10,5.256735573128274e-11,27
22,7,Wanya Morris,0.16421214433159037,0.0008123259432646991,0.0019281363064287405,27
22,8,Antonio Brown,0.20495624528930176,0.001641513731358034,0.0038731317698128265,27
22,8,Ginger Zee,0.1863739424290154,0.004507962340916415,0.010594869721067768,27
22,8,Jodie Sweetin,1.5572014157320816e-08,1.927210016523214e-08,1.6429063904092248e-08,27
22,8,Nyle DiMarco,0.19256147517684,0.0024651326420176327,0.005835806308138403,27
22,8,Paige VanZant,0.19875586147850596,0.0004163381129930693,0.0009739495953567379,27
22,8,Wanya Morris,0.21735246005432274,0.0057478815991211,0.013531480928154427,27
22,9,Antonio Brown,0.0041793988980747135,0.009338867497703594,8.491661344153466e-06,27
22,9,Ginger Zee,0.33575756249171945,0.006422717203331359,0.0037030157587211177,27
22,9,Nyle DiMarco,0.33214235225041827,0.0057277765423954154,0.0009323451568128971,27
22,9,Paige VanZant,0.3249495695879445,0.004908240510951773,0.0028975240144570313,27
22,9,Wanya Morris,0.0029711167718430944,0.007224816548758808,1.054028224433996e-07,27
22,10,Ginger Zee,0.33316691185385183,0.0009644141133221949,0.0022203969819400426,27
22,10,Nyle DiMarco,0.33405183630256174,0.0002471139998361573,0.0005579882180516971,27
22,10,Paige VanZant,0.33278125184358637,0.0012113177706752404,0.0027783851999916287,27
23,1,Amber Rose,0.07272727272727274,0.0,0.0,27
23,1,Babyface,0.0787878787878788,0.0,0.0,27
