season,week,celebrity_name,ballroom_partner,J_tilde,J_pct,V_tilde_hat,V_hat,S_hat,is_eliminated_this_week,system,judge_save_mode
20,7,Rumer Willis,Valentin Chmerkovskiy,0.14566929133858267,0.14566929133858267,0.16208393041880087,0.16208393041880087,0.15387661087869176,0,percentage,False
20,7,Nastia Liukin,Derek Hough,0.16141732283464566,0.16141732283464566,0.14642509912413842,0.14642509912413842,0.15392121097939204,0,percentage,False
20,7,Robert Herjavec,Kym Johnson,0.1220472440944882,0.1220472440944882,0.18559661482356138,0.18559661482356138,0.1538219294590248,0,percentage,False
20,7,Noah Galloway,Sharna Burgess,0.14960629921259844,0.14960629921259844,0.1581945390603243,0.1581945390603243,0.15390041913646135,0,percentage,False
20,7,Chris Soules,Witney Carson,0.1220472440944882,0.1220472440944882,0.1856122130384169,0.1856122130384169,0.15382972856645255,0,percentage,False
20,8,Riker Lynch,Allison Holker,0.18439716312056736,0.18439716312056736,0.24116710913485853,0.24116710913485853,0.21278213612771296,0,percentage,False
20,8,Rumer Willis,Valentin Chmerkovskiy,0.18912529550827423,0.18912529550827423,0.2364546315126604,0.2364546315126604,0.2127899635104673,0,percentage,False
20,8,Nastia Liukin,Derek Hough,0.17966903073286053,0.17966903073286053,0.24587634453581653,0.24587634453581653,0.21277268763433854,0,percentage,False
20,8,Robert Herjavec,Kym Johnson,0.14657210401891252,0.14657210401891252,1.5093153770575646e-10,1.5093153770575646e-10,0.07328605208492203,1,percentage,False
20,8,Noah Galloway,Sharna Burgess,0.14893617021276595,0.14893617021276595,0.2765019145211095,0.2765019145211095,0.21271904236693773,0,percentage,False
20,8,Chris Soules,Witney Carson,0.15130023640661938,0.15130023640661938,1.4462346439570674e-10,1.4462346439570674e-10,0.07565011827562142,1,percentage,False
20,9,Riker Lynch,Allison Holker,0.25477707006369427,0.25477707006369427,0.327009117413274,0.327009117413274,0.29089309373848415,0,percentage,False
20,9,Rumer Willis,Valentin Chmerkovskiy,0.2484076433121019,0.2484076433121019,0.3333402957590718,0.3333402957590718,0.29087396953558686,0,percentage,False
20,9,Nastia Liukin,Derek Hough,0.25477707006369427,0.25477707006369427,7.022044740918882e-08,7.022044740918882e-08,0.12738857014207083,1,percentage,False
20,9,Noah Galloway,Sharna Burgess,0.24203821656050956,0.24203821656050956,0.3396505166072067,0.3396505166072067,0.29084436658385815,0,percentage,False
20,10,Riker Lynch,Allison Holker,0.3448275862068966,0.3448275862068966,0.33413651870836,0.33413651870836,0.3394820524576283,0,percentage,False
20,10,Rumer Willis,Valentin Chmerkovskiy,0.3448275862068966,0.3448275862068966,0.3379352259825856,0.3379352259825856,0.3413814060947411,0,percentage,False
20,10,Noah Galloway,Sharna Burgess,0.3103448275862069,0.3103448275862069,0.32792825530905456,0.32792825530905456,0.3191365414476307,0,percentage,False
21,1,Gary Busey,Anna Trebunskaya,0.06,0.06,0.06000000000000001,0.06000000000000001,0.060000000000000005,0,percentage,False
21,1,Alexa PenaVega,Mark Ballas,0.088,0.088,0.08800000000000001,0.08800000000000001,0.088,0,percentage,False
21,1,Carlos PenaVega,Witney Carson,0.092,0.092,0.09200000000000001,0.09200000000000001,0.092,0,percentage,False
21,1,Victor Espinoza,Karina Smirnoff,0.06,0.06,0.06000000000000001,0.06000000000000001,0.060000000000000005,0,percentage,False
21,1,Alek Skarlatos,Lindsay Arnold,0.088,0.088,0.08800000000000001,0.08800000000000001,0.088,0,percentage,False
21,1,Chaka Khan,Keo Motsepe,0.052,0.052,0.05200000000000001,0.05200000000000001,0.052000000000000005,0,percentage,False
21,1,Andy Grammer,Allison Holker,0.084,0.084,0.08400000000000002,0.08400000000000002,0.08400000000000002,0,percentage,False
21,1,Tamar Braxton,Valentin Chmerkovskiy,0.092,0.092,0.09200000000000001,0.09200000000000001,0.092,0,percentage,False
21,1,Nick Carter,Sharna Burgess,0.096,0.096,0.09600000000000003,0.09600000000000003,0.09600000000000002,0,percentage,False
21,1,Hayes Grier,Emma Slater,0.084,0.084,0.08400000000000002,0.08400000000000002,0.08400000000000002,0,percentage,False
21,1,Bindi Irwin,Derek Hough,0.096,0.096,0.09600000000000003,0.09600000000000003,0.09600000000000002,0,percentage,False
21,1,Kim Zolciak-Biermann,Tony Dovolani,0.048,0.048,0.048000000000000015,0.048000000000000015,0.04800000000000001,0,percentage,False
21,1,Paula Deen,Louis van Amstel,0.06,0.06,0.06000000000000001,0.06000000000000001,0.060000000000000005,0,percentage,False
21,2,Gary Busey,Anna Trebunskaya,0.06099815157116451,0.06099815157116451,0.11974906799517657,0.11974906799517657,0.09037360978317054,0,percentage,False
21,2,Alexa PenaVega,Mark Ballas,0.08502772643253234,0.08502772643253234,0.0957558492693453,0.0957558492693453,0.09039178785093882,0,percentage,False
21,2,Carlos PenaVega,Witney Carson,0.08317929759704251,0.08317929759704251,0.09759689470460745,0.09759689470460745,0.09038809615082498,0,percentage,False
21,2,Victor Espinoza,Karina Smirnoff,0.06839186691312385,0.06839186691312385,3.3703606209267022e-09,3.3703606209267022e-09,0.03419593514174223,1,percentage,False
21,2,Alek Skarlatos,Lindsay Arnold,0.08317929759704251,0.08317929759704251,0.09759577471184741,0.09759577471184741,0.09038753615444496,0,percentage,False
21,2,Chaka Khan,Keo Motsepe,0.05545286506469501,0.05545286506469501,3.6620764642181668e-09,3.6620764642181668e-09,0.027726434363385736,1,percentage,False
21,2,Andy Grammer,Allison Holker,0.08133086876155268,0.08133086876155268,0.0994362230569379,0.0994362230569379,0.0903835459092453,0,percentage,False
21,2,Tamar Braxton,Valentin Chmerkovskiy,0.09057301293900184,0.09057301293900184,0.09024104279676254,0.09024104279676254,0.09040702786788218,0,percentage,False
21,2,Nick Carter,Sharna Burgess,0.08317929759704251,0.08317929759704251,0.09759551217288347,0.09759551217288347,0.090387404884963,0,percentage,False
21,2,Hayes Grier,Emma Slater,0.08317929759704251,0.08317929759704251,0.09759634589229943,0.09759634589229943,0.09038782174467097,0,percentage,False
21,2,Bindi Irwin,Derek Hough,0.08872458410351201,0.08872458410351201,0.0920704664619406,0.0920704664619406,0.09039752528272631,0,percentage,False
21,2,Kim Zolciak-Biermann,Tony Dovolani,0.06839186691312385,0.06839186691312385,3.3698968325543874e-09,3.3698968325543874e-09,0.03419593514151034,1,percentage,False
21,2,Paula Deen,Louis van Amstel,0.06839186691312385,0.06839186691312385,0.11236281253586565,0.11236281253586565,0.09037733972449474,0,percentage,False
21,3,Gary Busey,Anna Trebunskaya,0.08196721311475409,0.08196721311475409,0.10463632679040945,0.10463632679040945,0.09330176995258177,0,percentage,False
21,3,Alexa PenaVega,Mark Ballas,0.1180327868852459,0.1180327868852459,0.10466662491335614,0.10466662491335614,0.11134970589930102,0,percentage,False
21,3,Carlos PenaVega,Witney Carson,0.10163934426229508,0.10163934426229508,0.0992138751368238,0.0992138751368238,0.10042660969955944,0,percentage,False
21,3,Alek Skarlatos,Lindsay Arnold,0.10819672131147541,0.10819672131147541,0.10183615396083291,0.10183615396083291,0.10501643763615416,0,percentage,False
21,3,Andy Grammer,Allison Holker,0.09508196721311475,0.09508196721311475,0.09769452134002993,0.09769452134002993,0.09638824427657233,0,percentage,False
21,3,Tamar Braxton,Valentin Chmerkovskiy,0.10819672131147541,0.10819672131147541,0.09742331476587816,0.09742331476587816,0.10281001803867679,0,percentage,False
21,3,Nick Carter,Sharna Burgess,0.1180327868852459,0.1180327868852459,0.10577042266696111,0.10577042266696111,0.1119016047761035,0,percentage,False
21,3,Hayes Grier,Emma Slater,0.09836065573770492,0.09836065573770492,0.09790207043959949,0.09790207043959949,0.0981313630886522,0,percentage,False
21,3,Bindi Irwin,Derek Hough,0.10491803278688525,0.10491803278688525,0.0972094935665671,0.0972094935665671,0.10106376317672618,0,percentage,False
21,3,Paula Deen,Louis van Amstel,0.06557377049180328,0.06557377049180328,0.093647196419542,0.093647196419542,0.07961048345567265,0,percentage,False
21,4,Gary Busey,Anna Trebunskaya,0.06779661016949153,0.06779661016949153,8.77849741222212e-09,8.77849741222212e-09,0.03389830947399447,1,percentage,False
21,4,Alexa PenaVega,Mark Ballas,0.08898305084745763,0.08898305084745763,0.12560579842685146,0.12560579842685146,0.10729442463715455,0,percentage,False
21,4,Carlos PenaVega,Witney Carson,0.1059322033898305,0.1059322033898305,0.10876714931154281,0.10876714931154281,0.10734967635068665,0,percentage,False
21,4,Alek Skarlatos,Lindsay Arnold,0.1016949152542373,0.1016949152542373,0.11297539528892318,0.11297539528892318,0.10733515527158025,0,percentage,False
21,4,Andy Grammer,Allison Holker,0.09745762711864407,0.09745762711864407,0.11719678418897782,0.11719678418897782,0.10732720565381094,0,percentage,False
21,4,Tamar Braxton,Valentin Chmerkovskiy,0.11440677966101695,0.11440677966101695,0.1003502681782309,0.1003502681782309,0.10737852391962392,0,percentage,False
21,4,Nick Carter,Sharna Burgess,0.11440677966101695,0.11440677966101695,0.10035030635416468,0.10035030635416468,0.10737854300759081,0,percentage,False
21,4,Hayes Grier,Emma Slater,0.11440677966101695,0.11440677966101695,0.10035033652349458,0.10035033652349458,0.10737855809225577,0,percentage,False
21,4,Bindi Irwin,Derek Hough,0.11864406779661017,0.11864406779661017,0.09613528759443013,0.09613528759443013,0.10738967769552016,0,percentage,False
21,4,Paula Deen,Louis van Amstel,0.07627118644067797,0.07627118644067797,0.1382686653548872,0.1382686653548872,0.10726992589778259,0,percentage,False
21,5,Alexa PenaVega,Mark Ballas,0.132890365448505,0.132890365448505,0.12851962589709096,0.12851962589709096,0.13070499567279797,0,percentage,False
21,5,Carlos PenaVega,Witney Carson,0.12956810631229235,0.12956810631229235,0.1170875326847299,0.1170875326847299,0.12332781949851113,0,percentage,False
21,5,Alek Skarlatos,Lindsay Arnold,0.09634551495016612,0.09634551495016612,0.10632344374847288,0.10632344374847288,0.1013344793493195,0,percentage,False
21,5,Andy Grammer,Allison Holker,0.11960132890365449,0.11960132890365449,0.11815860269213549,0.11815860269213549,0.11887996579789499,0,percentage,False
21,5,Tamar Braxton,Valentin Chmerkovskiy,0.09634551495016612,0.09634551495016612,0.09874836741555972,0.09874836741555972,0.09754694118286292,0,percentage,False
21,5,Nick Carter,Sharna Burgess,0.11627906976744186,0.11627906976744186,0.10672181224803048,0.10672181224803048,0.11150044100773618,0,percentage,False
21,5,Hayes Grier,Emma Slater,0.09966777408637874,0.09966777408637874,0.10007731207720334,0.10007731207720334,0.09987254308179104,0,percentage,False
21,5,Bindi Irwin,Derek Hough,0.12292358803986711,0.12292358803986711,0.10685060827895894,0.10685060827895894,0.11488709815941303,0,percentage,False
21,5,Paula Deen,Louis van Amstel,0.08637873754152824,0.08637873754152824,0.11751269495781828,0.11751269495781828,0.10194571624967326,0,percentage,False
21,6,Alexa PenaVega,Mark Ballas,0.09584664536741214,0.09584664536741214,0.14446018019686974,0.14446018019686974,0.12015341278214094,0,percentage,False
21,6,Carlos PenaVega,Witney Carson,0.12140575079872204,0.12140575079872204,0.11904318723723505,0.11904318723723505,0.12022446901797854,0,percentage,False
21,6,Alek Skarlatos,Lindsay Arnold,0.09584664536741214,0.09584664536741214,0.1444578343261284,0.1444578343261284,0.12015223984677027,0,percentage,False
21,6,Andy Grammer,Allison Holker,0.12779552715654952,0.12779552715654952,0.11269177921499096,0.11269177921499096,0.12024365318577024,0,percentage,False
21,6,Tamar Braxton,Valentin Chmerkovskiy,0.12779552715654952,0.12779552715654952,0.1126919213842216,0.1126919213842216,0.12024372427038556,0,percentage,False
21,6,Nick Carter,Sharna Burgess,0.12460063897763578,0.12460063897763578,0.11586300531889095,0.11586300531889095,0.12023182214826336,0,percentage,False
21,6,Hayes Grier,Emma Slater,0.10223642172523961,0.10223642172523961,0.1381003975393221,0.1381003975393221,0.12016840963228086,0,percentage,False
21,6,Bindi Irwin,Derek Hough,0.12779552715654952,0.12779552715654952,0.11269169246414118,0.11269169246414118,0.12024360981034535,0,percentage,False
21,6,Paula Deen,Louis van Amstel,0.07667731629392971,0.07667731629392971,2.3182000147781682e-09,2.3182000147781682e-09,0.038338659306064865,1,percentage,False
21,7,Alexa PenaVega,Mark Ballas,0.1244343891402715,0.1244343891402715,0.14317544016380954,0.14317544016380954,0.13380491465204053,0,percentage,False
21,7,Carlos PenaVega,Witney Carson,0.12669683257918551,0.12669683257918551,0.140930491231232,0.140930491231232,0.13381366190520877,0,percentage,False
21,7,Alek Skarlatos,Lindsay Arnold,0.11990950226244344,0.11990950226244344,0.14768619085638415,0.14768619085638415,0.1337978465594138,0,percentage,False
21,7,Andy Grammer,Allison Holker,0.12669683257918551,0.12669683257918551,0.14092407223094353,0.14092407223094353,0.1338104524050645,0,percentage,False
21,7,Tamar Braxton,Valentin Chmerkovskiy,0.12217194570135746,0.12217194570135746,0.14542857342055826,0.14542857342055826,0.13380025956095787,0,percentage,False
21,7,Nick Carter,Sharna Burgess,0.12217194570135746,0.12217194570135746,0.14542910884329863,0.14542910884329863,0.13380052727232805,0,percentage,False
21,7,Hayes Grier,Emma Slater,0.12669683257918551,0.12669683257918551,7.568017906089899e-10,7.568017906089899e-10,0.06334841666799365,1,percentage,False
21,7,Bindi Irwin,Derek Hough,0.13122171945701358,0.13122171945701358,0.13642612249697214,0.13642612249697214,0.13382392097699286,0,percentage,False
21,8,Alexa PenaVega,Mark Ballas,0.13917465724120795,0.13917465724120795,0.17349302179037265,0.17349302179037265,0.1563338395157903,0,percentage,False
21,8,Carlos PenaVega,Witney Carson,0.14948396747618806,0.14948396747618806,0.16325375432297226,0.16325375432297226,0.15636886089958016,0,percentage,False
21,8,Alek Skarlatos,Lindsay Arnold,0.12886637793725134,0.12886637793725134,0.18377034615820032,0.18377034615820032,0.1563183620477258,0,percentage,False
21,8,Andy Grammer,Allison Holker,0.1237106918887378,0.1237106918887378,6.861612047138062e-10,6.861612047138062e-10,0.06185534628744951,1,percentage,False
21,8,Tamar Braxton,Valentin Chmerkovskiy,0.1443303432897215,0.1443303432897215,0.1683601571338418,0.1683601571338418,0.15634525021178164,0,percentage,False
21,8,Nick Carter,Sharna Burgess,0.17010361887717176,0.17010361887717176,0.14273725940898874,0.14273725940898874,0.15642043914308024,0,percentage,False
21,8,Bindi Irwin,Derek Hough,0.1443303432897215,0.1443303432897215,0.1683854604994629,0.1683854604994629,0.1563579018945922,0,percentage,False
21,9,Alexa PenaVega,Mark Ballas,0.182370820668693,0.182370820668693,5.90439077845816e-09,5.90439077845816e-09,0.0911854132865419,1,percentage,False
21,9,Carlos PenaVega,Witney Carson,0.1641337386018237,0.1641337386018237,0.25302941958419184,0.25302941958419184,0.20858157909300779,0,percentage,False
21,9,Alek Skarlatos,Lindsay Arnold,0.15501519756838905,0.15501519756838905,0.2621233499641842,0.2621233499641842,0.20856927376628662,0,percentage,False
21,9,Tamar Braxton,Valentin Chmerkovskiy,0.14893617021276595,0.14893617021276595,1.8242123554385604e-11,1.8242123554385604e-11,0.07446808511550404,1,percentage,False
21,9,Nick Carter,Sharna Burgess,0.16717325227963525,0.16717325227963525,0.2500004921763558,0.2500004921763558,0.20858687222799552,0,percentage,False
21,9,Bindi Irwin,Derek Hough,0.182370820668693,0.182370820668693,0.23484673235263526,0.23484673235263526,0.20860877651066412,0,percentage,False
21,10,Carlos PenaVega,Witney Carson,0.26582278481012656,0.26582278481012656,0.258146766573726,0.258146766573726,0.26198477569192624,0,percentage,False
21,10,Alek Skarlatos,Lindsay Arnold,0.24050632911392406,0.24050632911392406,0.2534765425555564,0.2534765425555564,0.24699143583474023,0,percentage,False
21,10,Nick Carter,Sharna Burgess,0.22784810126582278,0.22784810126582278,0.24113953670053928,0.24113953670053928,0.23449381898318103,0,percentage,False
21,10,Bindi Irwin,Derek Hough,0.26582278481012656,0.26582278481012656,0.24723715417017839,0.24723715417017839,0.2565299694901525,0,percentage,False
21,11,Carlos PenaVega,Witney Carson,0.25423750359110475,0.25423750359110475,0.2565830613806775,0.2565830613806775,0.25541028248589115,0,percentage,False
21,11,Alek Skarlatos,Lindsay Arnold,0.23728748922668577,0.23728748922668577,0.24700092122400813,0.24700092122400813,0.24214420522534696,0,percentage,False
21,11,Nick Carter,Sharna Burgess,0.25423750359110475,0.25423750359110475,0.24637872345676548,0.24637872345676548,0.2503081135239351,0,percentage,False
21,11,Bindi Irwin,Derek Hough,0.25423750359110475,0.25423750359110475,0.25003729393854895,0.25003729393854895,0.2521373987648269,0,percentage,False
22,1,Mischa Barton,Artem Chigvintsev,0.06751054852320675,0.06751054852320675,0.06751054852320675,0.06751054852320675,0.06751054852320675,0,percentage,False
22,1,Kim Fields,Sasha Farber,0.08438818565400844,0.08438818565400844,0.08438818565400844,0.08438818565400844,0.08438818565400844,0,percentage,False
22,1,Jodie Sweetin,Keo Motsepe,0.08438818565400844,0.08438818565400844,0.08438818565400844,0.08438818565400844,0.08438818565400844,0,percentage,False
22,1,Doug Flutie,Karina Smirnoff,0.06329113924050633,0.06329113924050633,0.06329113924050633,0.06329113924050633,0.06329113924050633,0,percentage,False
22,1,Von Miller,Witney Carson,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0,percentage,False
22,1,Antonio Brown,Sharna Burgess,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0,percentage,False
22,1,Paige VanZant,Mark Ballas,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0,percentage,False
22,1,Geraldo Rivera,Edyta Sliwinska,0.05485232067510549,0.05485232067510549,0.05485232067510549,0.05485232067510549,0.05485232067510549,0,percentage,False
22,1,Nyle DiMarco,Peta Murgatroyd,0.0970464135021097,0.0970464135021097,0.0970464135021097,0.0970464135021097,0.0970464135021097,0,percentage,False
22,1,Ginger Zee,Valentin Chmerkovskiy,0.0970464135021097,0.0970464135021097,0.0970464135021097,0.0970464135021097,0.0970464135021097,0,percentage,False
22,1,Wanya Morris,Lindsay Arnold,0.0970464135021097,0.0970464135021097,0.0970464135021097,0.0970464135021097,0.0970464135021097,0,percentage,False
22,1,Marla Maples,Tony Dovolani,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0,percentage,False
22,2,Mischa Barton,Artem Chigvintsev,0.0635593220338983,0.0635593220338983,0.11313055901427965,0.11313055901427965,0.08834494052408898,0,percentage,False
22,2,Kim Fields,Sasha Farber,0.08050847457627118,0.08050847457627118,0.09626381663794958,0.09626381663794958,0.08838614560711039,0,percentage,False
22,2,Jodie Sweetin,Keo Motsepe,0.08898305084745763,0.08898305084745763,0.08783903094526718,0.08783903094526718,0.0884110408963624,0,percentage,False
22,2,Doug Flutie,Karina Smirnoff,0.0847457627118644,0.0847457627118644,0.0920558708256799,0.0920558708256799,0.08840081676877215,0,percentage,False
22,2,Von Miller,Witney Carson,0.0847457627118644,0.0847457627118644,0.09205304212382541,0.09205304212382541,0.08839940241784491,0,percentage,False
22,2,Antonio Brown,Sharna Burgess,0.08050847457627118,0.08050847457627118,0.09626261194371868,0.09626261194371868,0.08838554325999493,0,percentage,False
22,2,Paige VanZant,Mark Ballas,0.1016949152542373,0.1016949152542373,0.07522082478737546,0.07522082478737546,0.08845787002080638,0,percentage,False
22,2,Geraldo Rivera,Edyta Sliwinska,0.05508474576271186,0.05508474576271186,9.940373013897662e-10,9.940373013897662e-10,0.027542373378374584,1,percentage,False
22,2,Nyle DiMarco,Peta Murgatroyd,0.0847457627118644,0.0847457627118644,0.09205466857356998,0.09205466857356998,0.08840021564271719,0,percentage,False
22,2,Ginger Zee,Valentin Chmerkovskiy,0.08898305084745763,0.08898305084745763,0.08784195586328752,0.08784195586328752,0.08841250335537257,0,percentage,False
22,2,Wanya Morris,Lindsay Arnold,0.1016949152542373,0.1016949152542373,0.07522110852218052,0.07522110852218052,0.0884580118882089,0,percentage,False
22,2,Marla Maples,Tony Dovolani,0.0847457627118644,0.0847457627118644,0.09205650976882891,0.09205650976882891,0.08840113624034665,0,percentage,False
22,3,Mischa Barton,Artem Chigvintsev,0.0759493670886076,0.0759493670886076,6.577951798973554e-09,6.577951798973554e-09,0.037974686833279696,1,percentage,False
22,3,Kim Fields,Sasha Farber,0.09282700421940929,0.09282700421940929,0.09956891595454687,0.09956891595454687,0.09619796008697808,0,percentage,False
22,3,Jodie Sweetin,Keo Motsepe,0.0970464135021097,0.0970464135021097,0.09538530626088883,0.09538530626088883,0.09621585988149926,0,percentage,False
22,3,Doug Flutie,Karina Smirnoff,0.08438818565400844,0.08438818565400844,0.10797689966925451,0.10797689966925451,0.09618254266163148,0,percentage,False
22,3,Von Miller,Witney Carson,0.08438818565400844,0.08438818565400844,0.1079769987505221,0.1079769987505221,0.09618259220226527,0,percentage,False
22,3,Antonio Brown,Sharna Burgess,0.08438818565400844,0.08438818565400844,0.1079772138678234,0.1079772138678234,0.09618269976091592,0,percentage,False
22,3,Paige VanZant,Mark Ballas,0.0970464135021097,0.0970464135021097,0.09538472753413026,0.09538472753413026,0.09621557051811998,0,percentage,False
22,3,Nyle DiMarco,Peta Murgatroyd,0.10548523206751055,0.10548523206751055,0.0869944238216026,0.0869944238216026,0.09623982794455657,0,percentage,False
22,3,Ginger Zee,Valentin Chmerkovskiy,0.08860759493670886,0.08860759493670886,0.10377810370124872,0.10377810370124872,0.09619284931897878,0,percentage,False
22,3,Wanya Morris,Lindsay Arnold,0.10126582278481013,0.10126582278481013,0.09118496172216856,0.09118496172216856,0.09622539225348933,0,percentage,False
22,3,Marla Maples,Tony Dovolani,0.08860759493670886,0.08860759493670886,0.10377244213986243,0.10377244213986243,0.09619001853828565,0,percentage,False
22,4,Kim Fields,Sasha Farber,0.10031347962382445,0.10031347962382445,0.1121424972711693,0.1121424972711693,0.10622798844749687,0,percentage,False
22,4,Jodie Sweetin,Keo Motsepe,0.08463949843260188,0.08463949843260188,0.12774710717522192,0.12774710717522192,0.1061933028039119,0,percentage,False
22,4,Doug Flutie,Karina Smirnoff,0.07523510971786834,0.07523510971786834,0.13711155060939284,0.13711155060939284,0.10617333016363059,0,percentage,False
22,4,Von Miller,Witney Carson,0.10031347962382445,0.10031347962382445,0.11214667272262002,0.11214667272262002,0.10623007617322223,0,percentage,False
22,4,Antonio Brown,Sharna Burgess,0.109717868338558,0.109717868338558,0.10279485125325723,0.10279485125325723,0.10625635979590761,0,percentage,False
22,4,Paige VanZant,Mark Ballas,0.11285266457680251,0.11285266457680251,0.0996762340987684,0.0996762340987684,0.10626444933778545,0,percentage,False
22,4,Nyle DiMarco,Peta Murgatroyd,0.10658307210031348,0.10658307210031348,0.10591022975972943,0.10591022975972943,0.10624665093002145,0,percentage,False
22,4,Ginger Zee,Valentin Chmerkovskiy,0.11285266457680251,0.11285266457680251,0.09967592759855969,0.09967592759855969,0.10626429608768109,0,percentage,False
22,4,Wanya Morris,Lindsay Arnold,0.109717868338558,0.109717868338558,0.10279492916435436,0.10279492916435436,0.10625639875145618,0,percentage,False
22,4,Marla Maples,Tony Dovolani,0.0877742946708464,0.0877742946708464,3.469267865958062e-10,3.469267865958062e-10,0.043887147508886594,1,percentage,False
22,5,Kim Fields,Sasha Farber,0.10144927536231885,0.10144927536231885,0.10786520853097226,0.10786520853097226,0.10465724194664555,0,percentage,False
22,5,Jodie Sweetin,Keo Motsepe,0.12681159420289856,0.12681159420289856,0.1273729020128839,0.1273729020128839,0.12709224810789121,0,percentage,False
22,5,Doug Flutie,Karina Smirnoff,0.10144927536231885,0.10144927536231885,0.12284664053910385,0.12284664053910385,0.11214795795071135,0,percentage,False
22,5,Von Miller,Witney Carson,0.10507246376811594,0.10507246376811594,0.10931698916416238,0.10931698916416238,0.10719472646613916,0,percentage,False
22,5,Antonio Brown,Sharna Burgess,0.09420289855072464,0.09420289855072464,0.09935807019364157,0.09935807019364157,0.0967804843721831,0,percentage,False
22,5,Paige VanZant,Mark Ballas,0.11231884057971014,0.11231884057971014,0.10473327671189331,0.10473327671189331,0.10852605864580173,0,percentage,False
22,5,Nyle DiMarco,Peta Murgatroyd,0.13405797101449277,0.13405797101449277,0.11716932628368061,0.11716932628368061,0.1256136486490867,0,percentage,False
22,5,Ginger Zee,Valentin Chmerkovskiy,0.11594202898550725,0.11594202898550725,0.10618236817408686,0.10618236817408686,0.11106219857979704,0,percentage,False
22,5,Wanya Morris,Lindsay Arnold,0.10869565217391304,0.10869565217391304,0.10515521838957521,0.10515521838957521,0.10692543528174413,0,percentage,False
22,6,Kim Fields,Sasha Farber,0.10572687224669604,0.10572687224669604,0.1326632107219065,0.1326632107219065,0.11919504148430127,0,percentage,False
22,6,Jodie Sweetin,Keo Motsepe,0.11013215859030837,0.11013215859030837,0.12828884863156367,0.12828884863156367,0.11921050361093602,0,percentage,False
22,6,Doug Flutie,Karina Smirnoff,0.09251101321585903,0.09251101321585903,8.126326207775037e-10,8.126326207775037e-10,0.04625550701424582,1,percentage,False
22,6,Von Miller,Witney Carson,0.10572687224669604,0.10572687224669604,0.1326713176766372,0.1326713176766372,0.11919909496166661,0,percentage,False
22,6,Antonio Brown,Sharna Burgess,0.11894273127753303,0.11894273127753303,0.11952522241697713,0.11952522241697713,0.11923397684725509,0,percentage,False
22,6,Paige VanZant,Mark Ballas,0.12334801762114538,0.12334801762114538,0.11514053658915642,0.11514053658915642,0.1192442771051509,0,percentage,False
22,6,Nyle DiMarco,Peta Murgatroyd,0.11013215859030837,0.11013215859030837,0.1282854085813567,0.1282854085813567,0.11920878358583253,0,percentage,False
22,6,Ginger Zee,Valentin Chmerkovskiy,0.10572687224669604,0.10572687224669604,0.1326641039095821,0.1326641039095821,0.11919548807813907,0,percentage,False
22,6,Wanya Morris,Lindsay Arnold,0.1277533039647577,0.1277533039647577,0.11076135066018768,0.11076135066018768,0.11925732731247268,0,percentage,False
22,7,Kim Fields,Sasha Farber,0.12149532710280374,0.12149532710280374,7.016079165511292e-09,7.016079165511292e-09,0.06074766705944145,1,percentage,False
22,7,Jodie Sweetin,Keo Motsepe,0.1191588785046729,0.1191588785046729,0.17365300562389485,0.17365300562389485,0.14640594206428387,0,percentage,False
22,7,Von Miller,Witney Carson,0.12149532710280374,0.12149532710280374,1.3117652612725617e-11,1.3117652612725617e-11,0.06074766355796069,1,percentage,False
22,7,Antonio Brown,Sharna Burgess,0.12149532710280374,0.12149532710280374,0.17133437207814367,0.17133437207814367,0.1464148495904737,0,percentage,False
22,7,Paige VanZant,Mark Ballas,0.12850467289719625,0.12850467289719625,0.1643494864989152,0.1643494864989152,0.14642707969805574,0,percentage,False
22,7,Nyle DiMarco,Peta Murgatroyd,0.1308411214953271,0.1308411214953271,0.16198987263835551,0.16198987263835551,0.14641549706684132,0,percentage,False
22,7,Ginger Zee,Valentin Chmerkovskiy,0.12850467289719625,0.12850467289719625,0.16433752128421364,0.16433752128421364,0.14642109709070494,0,percentage,False
22,7,Wanya Morris,Lindsay Arnold,0.12850467289719625,0.12850467289719625,0.16433573484728015,0.16433573484728015,0.1464202038722382,0,percentage,False
22,8,Jodie Sweetin,Keo Motsepe,0.17751479289940827,0.17751479289940827,2.212742948379935e-08,2.212742948379935e-08,0.08875740751341887,1,percentage,False
22,8,Antonio Brown,Sharna Burgess,0.15976331360946747,0.15976331360946747,0.20471646579381558,0.20471646579381558,0.1822398897016415,0,percentage,False
22,8,Paige VanZant,Mark Ballas,0.16568047337278108,0.16568047337278108,0.1988228284573165,0.1988228284573165,0.1822516509150488,0,percentage,False
22,8,Nyle DiMarco,Peta Murgatroyd,0.17159763313609466,0.17159763313609466,0.1929258316203064,0.1929258316203064,0.18226173237820054,0,percentage,False
22,8,Ginger Zee,Valentin Chmerkovskiy,0.17751479289940827,0.17751479289940827,0.18703638337470915,0.18703638337470915,0.18227558813705871,0,percentage,False
